"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|ArterialBlood|Plasma|Aciclovir|Concentration in container [µmol/l]","Organism|ArterialBlood|Plasma|Aciclovir|Plasma Unbound [µmol/l]","Organism|ArterialBlood|BloodCells|Aciclovir|Concentration in container [µmol/l]","Organism|ArterialBlood|Aciclovir|Whole Blood [µmol/l]"
86,1020,3.644042,3.430901,3.02542,2.120629,2.89369
86,1035,3.377284,3.176485,2.801073,1.96353,2.679173
86,1050,3.146286,2.953254,2.604224,1.825552,2.490896
86,1065,2.935101,2.749713,2.424738,1.6997,2.319208
86,1080,2.739524,2.56207,2.259272,1.583672,2.160927
86,1095,2.557659,2.388305,2.106044,1.47623,2.014354
86,1110,2.388346,2.227059,1.963855,1.376536,1.878345
86,1125,2.230597,2.077224,1.831728,1.283902,1.751962
86,1140,2.083557,1.937861,1.708835,1.197748,1.634415
86,1155,1.946458,1.808153,1.594456,1.117566,1.525012
86,1170,1.818599,1.687372,1.48795,1.042905,1.423141
86,1185,1.699336,1.574864,1.388739,0.9733598,1.328247
86,1200,1.588075,1.470032,1.296296,0.9085605,1.239828
86,1215,1.484264,1.37233,1.210141,0.8481697,1.157424
86,1230,1.387395,1.281257,1.129832,0.7918769,1.080611
86,1245,1.296994,1.19635,1.05496,0.7393962,1.008999
86,1260,1.212621,1.117184,0.9851493,0.6904636,0.9422283
86,1275,1.133867,1.043361,0.9200511,0.6448343,0.8799648
86,1290,1.060351,0.974514,0.8593411,0.6022812,0.8218986
86,1305,0.9917184,0.9103022,0.8027182,0.562593,0.7677414
86,1320,0.9276392,0.8504081,0.7499027,0.5255737,0.717226
86,1335,0.8678056,0.7945363,0.7006341,0.4910406,0.6701031
86,1350,0.8119311,0.7424126,0.6546706,0.4588243,0.6261414
86,1365,0.7597488,0.6937813,0.6117868,0.4287668,0.5851254
86,1380,0.7110083,0.6484033,0.5717718,0.4007201,0.5468532
86,1395,0.6654798,0.606059,0.5344319,0.3745485,0.5111396
86,1410,0.6229445,0.5665392,0.4995828,0.3501228,0.4778085
86,1425,0.5832037,0.5296547,0.4670575,0.327326,0.4466999
86,1440,0.5460742,0.4952311,0.4367023,0.3060502,0.4176669
86,1455,0.5113792,0.4630998,0.4083684,0.2861914,0.3905674
86,1470,0.4789569,0.4331068,0.3819201,0.2676542,0.3652712
86,1485,0.448653,0.4051049,0.3572276,0.2503476,0.3416544
86,1500,0.4203259,0.3789598,0.3341725,0.2341888,0.3196037
86,1515,0.3938423,0.3545445,0.3126427,0.2190991,0.2990119
86,1530,0.36908,0.331743,0.292536,0.2050069,0.2797812
86,1545,0.3459246,0.3104469,0.2737567,0.1918451,0.2618201
86,1560,0.3242699,0.2905554,0.2562161,0.1795515,0.2450438
86,1575,0.3040165,0.2719744,0.2398311,0.1680679,0.2293727
86,1590,0.2850715,0.2546157,0.2245239,0.1573398,0.2147326
86,1605,0.2673481,0.2383973,0.2102223,0.1473164,0.2010541
86,1620,0.2507652,0.2232423,0.1968584,0.1379504,0.1882726
86,1635,0.2352474,0.2090795,0.1843694,0.1291975,0.1763279
86,1650,0.2207245,0.1958424,0.1726968,0.1210169,0.1651639
86,1665,0.2071309,0.1834694,0.1617861,0.1133702,0.1547287
86,1680,0.1944056,0.1719028,0.1515864,0.106222,0.1449736
86,1695,0.1824917,0.1610889,0.1420506,0.09953902,0.1358535
86,1710,0.171336,0.1509777,0.1331344,0.0932903,0.1273258
86,1725,0.160889,0.1415226,0.1247967,0.08744711,0.1193516
86,1740,0.1511043,0.1326798,0.1169991,0.0819824,0.1118939
86,1755,0.1419384,0.1244087,0.1097054,0.07687093,0.1049182
86,1770,0.1333516,0.1166718,0.1028829,0.07208967,0.09839311
86,1785,0.1253054,0.109433,0.09649969,0.06761629,0.09228816
86,1800,0.1177649,0.1026596,0.09052682,0.06343052,0.0865757
86,1815,0.1106974,0.09632116,0.08493745,0.05951354,0.08123004
86,1830,0.1040716,0.09038821,0.07970569,0.05584718,0.07622639
86,1845,0.09785972,0.08483475,0.07480856,0.05241536,0.0715428
86,1860,0.09203459,0.07963549,0.07022378,0.04920245,0.06715795
86,1875,0.08657128,0.07476716,0.06593081,0.04619406,0.06305219
86,1890,0.08144676,0.07020831,0.06191075,0.04337693,0.05920745
86,1905,0.07663922,0.06593861,0.05814566,0.0407385,0.05560656
86,1920,0.07212842,0.06193924,0.05461895,0.03826714,0.05223368
86,1935,0.06789543,0.05819261,0.05131512,0.03595196,0.04907394
86,1950,0.06392241,0.05468215,0.04821954,0.03378275,0.0461134
86,1965,0.060193,0.05139269,0.04531885,0.03175012,0.04333924
86,1980,0.05669155,0.04830974,0.04260026,0.02984511,0.04073924
86,1995,0.05340354,0.04541985,0.04005191,0.02805941,0.03830207
86,2010,0.0503156,0.04271068,0.03766292,0.02638539,0.03601731
86,2025,0.04741491,0.04017039,0.03542285,0.02481573,0.03387498
86,2040,0.04468975,0.03778814,0.03332216,0.02334374,0.03186594
86,2055,0.04212907,0.03555379,0.03135187,0.02196315,0.02998163
86,2070,0.03972248,0.03345777,0.02950357,0.02066804,0.02821398
86,2085,0.03746041,0.03149129,0.0277695,0.01945299,0.02655559
86,2100,0.03533379,0.02964602,0.02614231,0.01831284,0.02499942
86,2115,0.03333417,0.02791423,0.02461519,0.01724281,0.02353895
86,2130,0.0314537,0.02628871,0.02318178,0.01623845,0.0221681
86,2145,0.0296849,0.02476265,0.02183608,0.01529556,0.02088114
86,2160,0.02802093,0.02332978,0.02057255,0.01441025,0.01967277
86,2175,0.02645528,0.02198417,0.01938597,0.01357887,0.01853799
86,2190,0.02498184,0.02072026,0.01827144,0.01279797,0.01747212
86,2205,0.023595,0.01953296,0.01722446,0.01206441,0.01647086
86,2220,0.02228941,0.01841739,0.01624074,0.01137517,0.01553008
86,2235,0.02106008,0.01736905,0.01531629,0.01072748,0.014646
86,2250,0.01990239,0.01638374,0.01444743,0.01011873,0.01381508
86,2265,0.01881193,0.01545748,0.01363064,0.009546471,0.01303397
86,2280,0.01778466,0.01458662,0.0128627,0.009008444,0.01229957
86,2295,0.01681674,0.01376769,0.01214056,0.008502508,0.01160897
86,2310,0.01590455,0.01299746,0.01146136,0.008026659,0.01095943
86,2325,0.01504478,0.01227293,0.01082246,0.007579049,0.01034844
86,2340,0.01423425,0.01159125,0.01022134,0.007157916,0.009773584
86,2355,0.01347,0.01094978,0.009655681,0.006761628,0.009232638
86,2370,0.01274928,0.01034605,0.009123306,0.006388661,0.008723523
86,2385,0.01206947,0.009777728,0.008622147,0.006037567,0.008244261
86,2400,0.01142816,0.009242656,0.008150313,0.00570702,0.007793045
86,2415,0.01082304,0.008738793,0.007706,0.005395755,0.007368147
86,2430,0.01025198,0.008264228,0.007287521,0.005102593,0.006967958
86,2445,0.009712973,0.007817195,0.00689332,0.00482644,0.006590985
86,2460,0.009204122,0.007396009,0.006521912,0.004566258,0.006235811
86,2475,0.008723663,0.00699911,0.006171921,0.004321081,0.005901118
86,2490,0.008269937,0.006625036,0.005842057,0.004090006,0.005585674
86,2505,0.007841373,0.006272403,0.005531099,0.003872178,0.00528831
86,2520,0.00743652,0.005939935,0.005237924,0.003666808,0.005007953
86,2535,0.007053995,0.005626416,0.004961459,0.003473146,0.004743575
86,2550,0.0066925,0.005330712,0.004700702,0.00329049,0.004494221
86,2565,0.006350832,0.00505177,0.004454727,0.003118189,0.004259001
86,2580,0.006027841,0.004788585,0.004222646,0.002955623,0.00403707
86,2595,0.005722458,0.004540226,0.00400364,0.002802216,0.003827642
86,2610,0.005433677,0.004305819,0.003796936,0.002657429,0.003629979
86,2625,0.005160545,0.004084535,0.003601805,0.00252075,0.003443383
86,2640,0.004902179,0.003875611,0.003417572,0.002391705,0.00326721
86,2655,0.004657737,0.003678317,0.003243595,0.002269846,0.003100844
86,2670,0.004426429,0.003491972,0.003079274,0.002154751,0.002943711
86,2685,0.00420752,0.003315943,0.002924049,0.002046028,0.002795278
86,2700,0.004000308,0.003149625,0.002777387,0.001943304,0.002655033
86,2715,0.003804138,0.002992459,0.002638795,0.001846233,0.002522506
86,2730,0.003618394,0.002843914,0.002507806,0.001754489,0.00239725
86,2745,0.003442492,0.002703492,0.00238398,0.001667763,0.002278843
86,2760,0.003275888,0.002570729,0.002266908,0.001585767,0.002166895
86,2775,0.003118064,0.002445185,0.002156201,0.001508231,0.002061034
86,2790,0.002968534,0.002326445,0.002051494,0.001434898,0.001960911
86,2805,0.002826844,0.002214125,0.001952449,0.001365531,0.001866201
86,2820,0.002692559,0.002107857,0.00185874,0.001299902,0.001776595
86,2835,0.002565276,0.0020073,0.001770068,0.001237801,0.001691805
86,2850,0.002444611,0.001912131,0.001686146,0.001179027,0.001611559
86,2865,0.002330203,0.001822046,0.001606707,0.001123394,0.001535599
86,2880,0.002221714,0.00173676,0.001531501,0.001070726,0.001463686
87,0,0,0,0,0,0
87,3,13.50366,13.67201,11.70573,8.480009,11.80316
87,6,12.09542,11.03947,9.451798,6.644535,9.457525
87,9,10.34533,8.60109,7.364099,5.16586,7.364586
87,12,8.710201,7.041643,6.028928,4.227622,6.028742
87,15,7.392925,6.015598,5.150446,3.610358,5.149837
87,18,6.392599,5.311658,4.547746,3.187031,4.546903
87,21,5.650677,4.813015,4.120816,2.887327,4.119868
87,24,5.103901,4.450179,3.810163,2.66939,3.809188
87,27,4.699349,4.179675,3.578562,2.507021,3.577607
87,30,4.396782,3.973136,3.401727,2.383128,3.400816
87,33,4.166851,3.811534,3.263367,2.286253,3.262513
87,36,3.988573,3.681826,3.152313,2.208539,3.15152
87,39,3.84708,3.574966,3.060822,2.14454,3.060087
87,42,3.73188,3.484625,2.983473,2.09045,2.982795
87,45,3.635573,3.40632,2.91643,2.043572,2.915802
87,48,3.552932,3.336872,2.856969,2.001996,2.856386
87,51,3.48026,3.274016,2.803153,1.964362,2.802609
87,54,3.414915,3.21612,2.753584,1.929692,2.753073
87,57,3.35501,3.162006,2.707253,1.897278,2.70677
87,60,3.299213,3.11083,2.663437,1.866617,2.662979
87,63,3.246573,3.061987,2.621618,1.837346,2.62118
87,66,3.196405,3.015031,2.581415,1.809198,2.580994
87,69,3.148207,2.969633,2.542546,1.781979,2.54214
87,72,3.101615,2.92555,2.504804,1.755544,2.504409
87,75,3.056367,2.882606,2.468035,1.729786,2.467651
87,78,3.012272,2.840666,2.432127,1.704627,2.431751
87,81,2.969188,2.799629,2.396992,1.680007,2.396623
87,84,2.927003,2.759414,2.362561,1.655877,2.362198
87,87,2.885633,2.719958,2.328779,1.632201,2.328422
87,90,2.845016,2.681213,2.295606,1.60895,2.295254
87,93,2.805104,2.64314,2.263009,1.586101,2.262661
87,96,2.765861,2.60571,2.230962,1.563637,2.230618
87,99,2.727258,2.568896,2.199442,1.541542,2.199102
87,102,2.689271,2.532676,2.168432,1.519803,2.168095
87,105,2.651878,2.497031,2.137913,1.498409,2.137579
87,108,2.615058,2.461943,2.107871,1.477349,2.10754
87,111,2.578798,2.427396,2.078293,1.456614,2.077965
87,114,2.543082,2.393378,2.049167,1.436196,2.048843
87,117,2.507898,2.359876,2.020483,1.416088,2.020162
87,120,2.473235,2.326878,1.992231,1.396283,1.991912
87,135,2.307387,2.1691,1.857144,1.301586,1.85684
87,150,2.15318,2.022534,1.731657,1.213622,1.731368
87,165,2.009673,1.886238,1.614963,1.131827,1.614689
87,180,1.876052,1.759408,1.506374,1.055714,1.506115
87,195,1.751581,1.641327,1.405274,0.984853,1.40503
87,210,1.635592,1.531349,1.311113,0.9188567,1.310884
87,225,1.52748,1.428892,1.223391,0.8573745,1.223175
87,240,1.426689,1.333422,1.141652,0.800086,1.141449
87,255,1.332703,1.244449,1.065475,0.7466959,1.065284
87,270,1.245049,1.161517,0.9944696,0.6969316,0.9942903
87,285,1.163289,1.084207,0.9282787,0.6505414,0.9281102
87,300,1.087016,1.012132,0.8665693,0.6072924,0.866411
87,315,1.015854,0.9449308,0.8090327,0.566968,0.808884
87,330,0.9494529,0.8822683,0.7553822,0.5293674,0.7552424
87,345,0.8874881,0.8238336,0.7053515,0.4943037,0.70522
87,360,0.8296576,0.7693374,0.6586928,0.4616035,0.6585693
87,375,0.7756805,0.7185107,0.6151759,0.4311053,0.6150597
87,390,0.7252952,0.6711029,0.5745863,0.4026587,0.574477
87,405,0.6782587,0.6268812,0.5367244,0.3761238,0.5366216
87,420,0.6343442,0.5856282,0.5014043,0.3513705,0.5013077
87,435,0.5933408,0.5471418,0.468453,0.3282774,0.4683621
87,450,0.555052,0.5112342,0.4377095,0.3067316,0.4376239
87,465,0.5192949,0.4777299,0.4090237,0.2866281,0.4089432
87,480,0.4858991,0.446466,0.3822562,0.2678688,0.3821804
87,495,7.847636,6.432877,5.507713,3.860715,5.507033
87,510,4.822328,4.363238,3.735725,2.617177,3.734747
87,525,4.033929,3.770972,3.228638,2.26235,3.227947
87,540,3.67212,3.451755,2.95533,2.071159,2.954812
87,555,3.405522,3.201394,2.740976,1.921045,2.740535
87,570,3.171946,2.979319,2.550839,1.7878,2.550434
87,585,2.95808,2.775853,2.376636,1.665689,2.376252
87,600,2.760023,2.587671,2.215517,1.552745,2.215151
87,615,2.576035,2.413061,2.06602,1.447949,2.065671
87,630,2.404868,2.250776,1.927073,1.350553,1.926743
87,645,2.245508,2.099801,1.797812,1.25995,1.797498
87,660,2.097063,1.959259,1.677482,1.17561,1.677186
87,675,1.958729,1.828369,1.565417,1.097065,1.565138
87,690,1.829776,1.706427,1.461012,1.02389,1.46075
87,705,1.709537,1.592792,1.36372,0.9557011,1.363473
87,720,1.597398,1.486876,1.273037,0.892145,1.272804
87,735,1.492797,1.388141,1.188501,0.832898,1.188282
87,750,1.39521,1.296086,1.109686,0.7776604,1.10948
87,765,1.304154,1.210251,1.036195,0.7261547,1.036001
87,780,1.219182,1.130205,0.9676614,0.6781238,0.9674795
87,795,1.139876,1.055552,0.9037451,0.6333288,0.903574
87,810,1.06585,0.9859224,0.844129,0.5915478,0.8439682
87,825,0.9967455,0.9209723,0.7885199,0.5525752,0.7883686
87,840,0.9322292,0.8603828,0.7366443,0.5162193,0.7365019
87,855,0.8719905,0.8038572,0.688248,0.482302,0.6881141
87,870,0.8157412,0.7511197,0.6430951,0.4506578,0.6429691
87,885,0.7632118,0.7019123,0.6009647,0.4211319,0.6008461
87,900,0.7141513,0.6559952,0.5616513,0.3935805,0.5615396
87,915,0.6683259,0.6131448,0.5249635,0.3678691,0.5248583
87,930,0.625518,0.5731529,0.4907232,0.3438731,0.4906241
87,945,0.5855249,0.5358258,0.4587644,0.3214761,0.4586712
87,960,0.5481579,0.5009835,0.428933,0.3005701,0.4288451
87,975,7.906136,6.484061,5.551537,3.891419,5.550845
87,990,4.877371,4.411191,3.776783,2.645941,3.775794
87,1005,4.085655,3.816041,3.267226,2.289383,3.266524
87,1020,3.720857,3.494119,2.991602,2.096569,2.991074
87,1035,3.451337,3.24116,2.775023,1.944897,2.774573
87,1050,3.21505,3.016666,2.582815,1.8102,2.582402
87,1065,2.998625,2.810926,2.406664,1.686725,2.406272
87,1080,2.79821,2.620637,2.243743,1.572517,2.243369
87,1095,2.611991,2.444046,2.092548,1.466532,2.092192
87,1110,2.438733,2.279903,1.952012,1.368023,1.951674
87,1125,2.277402,2.127183,1.821256,1.276373,1.820936
87,1140,2.127107,1.985005,1.699526,1.191052,1.699224
87,1155,1.987033,1.852581,1.586146,1.111585,1.585861
87,1170,1.856446,1.729199,1.480509,1.037547,1.48024
87,1185,1.734673,1.614215,1.382061,0.968549,1.381809
87,1200,1.621095,1.507034,1.290296,0.9042343,1.290058
87,1215,1.515139,1.407112,1.204744,0.8442752,1.20452
87,1230,1.416278,1.313942,1.124974,0.7883688,1.124763
87,1245,1.324023,1.227059,1.050586,0.736235,1.050388
87,1260,1.237922,1.14603,0.9812102,0.6876138,0.9810241
87,1275,1.157556,1.070454,0.9165032,0.6422649,0.9163281
87,1290,1.082533,0.999958,0.856146,0.5999647,0.8559813
87,1305,1.012492,0.9341955,0.7998413,0.5605049,0.7996864
87,1320,0.9470945,0.8728433,0.7473127,0.5236914,0.7471669
87,1335,0.8860263,0.815601,0.6983029,0.4893442,0.6981656
87,1350,0.8289954,0.7621892,0.6525727,0.4572956,0.6524435
87,1365,0.7757293,0.7123476,0.6098992,0.4273894,0.6097775
87,1380,0.7259734,0.6658327,0.570074,0.3994793,0.5699594
87,1395,0.6794935,0.6224207,0.5329054,0.3734311,0.5327975
87,1410,0.6360674,0.5818991,0.4982115,0.3491174,0.4981098
87,1425,0.5954936,0.5440758,0.4658279,0.3264228,0.4657321
87,1440,0.5575791,0.5087662,0.4355964,0.3052365,0.4355061
87,1455,0.5221481,0.4758026,0.4073736,0.2854581,0.4072885
87,1470,0.4890341,0.4450261,0.3810233,0.2669919,0.3809431
87,1485,0.4580819,0.4162888,0.356419,0.2497493,0.3563433
87,1500,0.4291478,0.3894537,0.3334432,0.2336482,0.3333718
87,1515,0.4020962,0.3643915,0.3119855,0.2186109,0.3119181
87,1530,0.376802,0.3409833,0.2919438,0.2045661,0.2918802
87,1545,0.3531483,0.3191177,0.2732228,0.1914468,0.2731628
87,1560,0.3310262,0.2986909,0.2557338,0.1791909,0.2556772
87,1575,0.3103342,0.2796068,0.2393943,0.1677407,0.2393409
87,1590,0.2909779,0.2617755,0.2241275,0.1570422,0.224077
87,1605,0.272869,0.2451132,0.2098615,0.1470452,0.2098138
87,1620,0.2559252,0.2295418,0.1965295,0.1377026,0.1964845
87,1635,0.2400697,0.2149884,0.1840692,0.128971,0.1840266
87,1650,0.2252307,0.2013849,0.1724221,0.1208093,0.1723819
87,1665,0.2113413,0.1886682,0.1615343,0.1131797,0.1614963
87,1680,0.1983389,0.1767789,0.1513549,0.1060465,0.1513189
87,1695,0.1861655,0.1656621,0.1418369,0.09937689,0.1418029
87,1710,0.1747666,0.1552664,0.1329363,0.09313992,0.1329041
87,1725,0.1640918,0.1455441,0.1246122,0.08730696,0.1245817
87,1740,0.1540936,0.1364504,0.1168263,0.08185121,0.1167975
87,1755,0.144728,0.1279438,0.1095432,0.07674772,0.1095159
87,1770,0.1359538,0.1199854,0.1027294,0.07197318,0.1027035
87,1785,0.1277325,0.1125392,0.09635404,0.06750591,0.09632958
87,1800,0.1200282,0.1055712,0.09038816,0.06332557,0.09036499
87,1815,0.1128074,0.09905002,0.08480484,0.05941331,0.08478287
87,1830,0.1060388,0.09294612,0.07957879,0.05575143,0.07955798
87,1845,0.09969318,0.08723219,0.07468664,0.05232353,0.07466689
87,1860,0.09374318,0.08188258,0.07010639,0.0491142,0.07008767
87,1875,0.0881634,0.07687346,0.06581767,0.04610916,0.06579992
87,1890,0.08293,0.07218252,0.06180137,0.04329503,0.06178453
87,1905,0.07802078,0.06778902,0.05803973,0.04065935,0.05802375
87,1920,0.07341496,0.06367351,0.05451611,0.03819045,0.05450094
87,1935,0.06909315,0.05981792,0.05121503,0.0358775,0.05120062
87,1950,0.06503721,0.05620532,0.04812199,0.03371034,0.0481083
87,1965,0.06123019,0.05281994,0.04522348,0.0316795,0.04521048
87,1980,0.05765628,0.04964704,0.04250691,0.02977614,0.04249455
87,1995,0.05430067,0.04667287,0.03996047,0.027992,0.03994873
87,2010,0.05114953,0.04388458,0.03757318,0.02631938,0.03756202
87,2025,0.04818993,0.04127017,0.03533478,0.02475108,0.03532416
87,2040,0.0454098,0.03881846,0.03323567,0.02328039,0.03322557
87,2055,0.04279782,0.03651897,0.03126688,0.02190103,0.03125728
87,2070,0.04034344,0.03436194,0.02942008,0.02060713,0.02941093
87,2085,0.03803677,0.03233824,0.02768742,0.01939322,0.02767871
87,2100,0.03586857,0.03043935,0.02606162,0.01825418,0.02605332
87,2115,0.03383018,0.02865728,0.02453585,0.01718523,0.02452794
87,2130,0.03191354,0.02698461,0.02310373,0.01618191,0.0230962
87,2145,0.03011104,0.02541436,0.02175931,0.01524003,0.02175213
87,2160,0.02841564,0.02394004,0.02049703,0.0143557,0.02049018
87,2175,0.02682068,0.02255556,0.01931167,0.01352527,0.01930513
87,2190,0.02531998,0.02125526,0.01819837,0.01274534,0.01819213
87,2205,0.02390771,0.02003381,0.01715259,0.01201271,0.01714663
87,2220,0.02257846,0.01888625,0.01617007,0.0113244,0.01616438
87,2235,0.02132712,0.01780794,0.01524683,0.01067763,0.0152414
87,2250,0.02014893,0.01679453,0.01437917,0.0100698,0.01437398
87,2265,0.01903941,0.01584195,0.01356359,0.009498462,0.01355863
87,2280,0.01799441,0.01494642,0.01279685,0.008961342,0.0127921
87,2295,0.01700999,0.01410437,0.01207591,0.008456304,0.01207136
87,2310,0.01608248,0.01331248,0.0113979,0.007981355,0.01139355
87,2325,0.01520844,0.01256763,0.01076018,0.007534627,0.01075601
87,2340,0.01438466,0.01186692,0.01016025,0.007114373,0.01015625
87,2355,0.0136081,0.01120762,0.009595763,0.006718957,0.009591936
87,2370,0.01287594,0.01058717,0.009064548,0.006346848,0.009060878
87,2385,0.01218552,0.0100032,0.008564555,0.005996615,0.008561035
87,2400,0.01153435,0.009453445,0.008093869,0.005666912,0.00809049
87,2415,0.01092009,0.008935831,0.007650698,0.005356486,0.007647454
87,2430,0.01034055,0.008448389,0.007233359,0.005064158,0.007230243
87,2445,0.009793678,0.007989286,0.006840282,0.004788827,0.006837287
87,2460,0.009277542,0.007556794,0.006469991,0.004529459,0.006467111
87,2475,0.008790335,0.007149306,0.006121107,0.004285088,0.006118337
87,2490,0.008330354,0.006765306,0.005792333,0.004054805,0.005789667
87,2505,0.007896009,0.006403381,0.00548246,0.003837763,0.005479892
87,2520,0.007485799,0.006062201,0.005190347,0.003633162,0.005187874
87,2535,0.007098319,0.005740523,0.004914933,0.00344026,0.004912549
87,2550,0.006732249,0.005437179,0.004655214,0.003258353,0.004652916
87,2565,0.006386349,0.005151075,0.004410258,0.003086787,0.004408039
87,2580,0.006059451,0.004881185,0.004179182,0.002924945,0.00417704
87,2595,0.005750465,0.004626546,0.003961165,0.00277225,0.003959096
87,2610,0.005458357,0.004386253,0.003755431,0.00262816,0.003753431
87,2625,0.005182164,0.004159463,0.003561257,0.002492167,0.003559323
87,2640,0.004920974,0.003945376,0.00337796,0.002363794,0.003376089
87,2655,0.004673934,0.003743249,0.003204903,0.002242593,0.003203091
87,2670,0.004440239,0.00355238,0.003041484,0.002128144,0.00303973
87,2685,0.004219133,0.003372112,0.002887142,0.002020053,0.002885441
87,2700,0.004009905,0.003201826,0.002741346,0.001917948,0.002739697
87,2715,0.003811887,0.003040944,0.002603601,0.001821483,0.002602001
87,2730,0.003624447,0.002888919,0.00247344,0.001730329,0.002471887
87,2745,0.003446995,0.00274524,0.002350425,0.001644181,0.002348916
87,2760,0.003278971,0.002609426,0.002234143,0.00156275,0.002232677
87,2775,0.00311985,0.002481025,0.002124208,0.001485764,0.002122783
87,2790,0.002969139,0.002359612,0.002020257,0.001412969,0.00201887
87,2805,0.002826371,0.002244788,0.001921947,0.001344125,0.001920596
87,2820,0.002691107,0.002136178,0.001828957,0.001279007,0.001827641
87,2835,0.002562934,0.002033428,0.001740984,0.001217403,0.001739702
87,2850,0.002441463,0.001936206,0.001657745,0.001159115,0.001656494
87,2865,0.002326326,0.001844201,0.001578971,0.001103954,0.001577751
87,2880,0.002217178,0.001757117,0.001504412,0.001051745,0.00150322
88,0,0,0,0,0,0
88,3,15.42819,15.7067,13.07725,9.436273,13.13583
88,6,13.82099,12.78345,10.64337,7.484474,10.61087
88,9,11.83333,10.01219,8.336049,5.849217,8.305368
88,12,9.934693,8.122132,6.762409,4.74263,6.736537
88,15,8.36681,6.828674,5.685489,3.985444,5.66295
88,18,7.150793,5.924046,4.932303,3.456151,4.912209
88,21,6.235013,5.28041,4.396419,3.079841,4.378177
88,24,5.554269,4.814983,4.008908,2.807946,3.992098
88,27,5.04981,4.472591,3.723836,2.608097,3.708148
88,30,4.674415,4.215828,3.510058,2.458351,3.495263
88,33,4.392276,4.018985,3.346168,2.343642,3.332094
88,36,4.176978,3.864296,3.217376,2.253557,3.203893
88,39,4.009332,3.739474,3.11345,2.180902,3.100459
88,42,3.87566,3.635923,3.027235,2.12065,3.014661
88,45,3.766226,3.547628,2.953721,2.069282,2.941506
88,48,3.674126,3.470376,2.889402,2.024338,2.877501
88,51,3.594496,3.401204,2.83181,1.984087,2.820186
88,54,3.523902,3.338017,2.779201,1.94731,2.767827
88,57,3.45992,3.279339,2.730346,1.913147,2.7192
88,60,3.400826,3.224114,2.684367,1.880984,2.673431
88,63,3.345402,3.171586,2.640632,1.850381,2.629892
88,66,3.292794,3.121218,2.598696,1.821027,2.588139
88,69,3.242399,3.072625,2.558238,1.792699,2.547855
88,72,3.193781,3.025525,2.519023,1.765236,2.508806
88,75,3.146625,2.979709,2.480877,1.738515,2.470819
88,78,3.100704,2.935021,2.443671,1.712447,2.433766
88,81,3.055857,2.891347,2.407307,1.686967,2.397551
88,84,3.011963,2.848597,2.371715,1.662024,2.362102
88,87,2.968933,2.806704,2.336835,1.637578,2.327363
88,90,2.926694,2.765611,2.302621,1.613597,2.293285
88,93,2.885192,2.725271,2.269034,1.590054,2.259832
88,96,2.844387,2.685648,2.236045,1.56693,2.226974
88,99,2.804246,2.646712,2.203627,1.544205,2.194684
88,102,2.764745,2.608438,2.171761,1.521866,2.162943
88,105,2.725863,2.570804,2.140426,1.4999,2.131733
88,108,2.687583,2.53379,2.109609,1.478297,2.101038
88,111,2.649888,2.497379,2.079294,1.457045,2.070842
88,114,2.612761,2.461552,2.049465,1.436134,2.041131
88,117,2.576194,2.426298,2.020112,1.415558,2.011894
88,120,2.540164,2.391596,1.99122,1.395304,1.983116
88,135,2.367773,2.225976,1.853326,1.298645,1.845771
88,150,2.207517,2.072554,1.725589,1.209113,1.718543
88,165,2.058447,1.930229,1.60709,1.126062,1.600521
88,180,1.919698,1.798052,1.497041,1.048938,1.490915
88,195,1.790523,1.675214,1.394767,0.9772671,1.389056
88,210,1.670229,1.560993,1.299668,0.9106262,1.294343
88,225,1.558185,1.454745,1.211207,0.8486381,1.206241
88,240,1.453812,1.355883,1.128895,0.7909605,1.124264
88,255,1.356572,1.263872,1.052288,0.7372811,1.04797
88,270,1.265968,1.178223,0.980977,0.6873136,0.97695
88,285,1.181539,1.098483,0.9145867,0.6407943,0.9108309
88,300,1.102857,1.024237,0.8527696,0.5974798,0.8492664
88,315,1.029525,0.9550967,0.7952043,0.5571446,0.7919363
88,330,0.9611733,0.8907071,0.7415942,0.519581,0.7385455
88,345,0.897459,0.8307368,0.6916634,0.4845957,0.6888189
88,360,0.8380626,0.7748777,0.6451557,0.452009,0.6425015
88,375,0.7826868,0.7228438,0.6018327,0.4216539,0.5993559
88,390,0.7310547,0.6743691,0.5614733,0.3933753,0.5591617
88,405,0.6829089,0.6292068,0.5238715,0.3670291,0.5217139
88,420,0.6380103,0.5871274,0.4888366,0.3424815,0.4868225
88,435,0.5961361,0.5479176,0.4561909,0.3196079,0.4543107
88,450,0.5570793,0.5113793,0.4257695,0.298293,0.4240139
88,465,0.520647,0.4773279,0.3974186,0.2784288,0.3957793
88,480,0.4866597,0.4455916,0.3709953,0.2599153,0.3694643
88,495,8.821772,7.244683,6.031854,4.228102,6.007885
88,510,5.099778,4.604198,3.833411,2.684888,3.817281
88,525,4.163974,3.910356,3.255725,2.280859,3.242262
88,540,3.772806,3.562881,2.96642,2.078583,2.954319
88,555,3.494572,3.296137,2.744332,1.923083,2.733185
88,570,3.25223,3.061227,2.548748,1.786024,2.538394
88,585,3.030398,2.846961,2.370353,1.660977,2.360708
88,600,2.825102,2.649614,2.206043,1.5458,2.19705
88,615,2.634453,2.467099,2.054083,1.439285,2.045695
