"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|ArterialBlood|Plasma|Aciclovir|Concentration in container [µmol/l]","Organism|ArterialBlood|Plasma|Aciclovir|Plasma Unbound [µmol/l]","Organism|ArterialBlood|BloodCells|Aciclovir|Concentration in container [µmol/l]","Organism|ArterialBlood|Aciclovir|Whole Blood [µmol/l]"
1,2340,1.64845,1.600806,1.379217,0.9504361,1.295132
1,2355,1.616464,1.569704,1.352421,0.9319703,1.269969
1,2370,1.585101,1.539212,1.326149,0.9138659,1.245299
1,2385,1.554349,1.509315,1.300391,0.8961155,1.221111
1,2400,1.524197,1.480003,1.275137,0.8787122,1.197397
1,2415,1.494632,1.451265,1.250376,0.8616491,1.174145
1,2430,1.465643,1.423088,1.226099,0.8449194,1.151349
1,2445,1.437219,1.395461,1.202297,0.8285168,1.128997
1,2460,1.409348,1.368374,1.178959,0.8124344,1.107082
1,2475,1.382021,1.341816,1.156078,0.7966663,1.085596
1,2490,1.355225,1.315777,1.133643,0.781206,1.064529
1,2505,1.328952,1.290246,1.111646,0.7660475,1.043873
1,2520,1.30319,1.265214,1.090079,0.7511849,1.02362
1,2535,1.277929,1.240669,1.068932,0.7366124,1.003763
1,2550,1.25316,1.216604,1.048198,0.7223243,0.9842927
1,2565,1.228874,1.193009,1.027869,0.7083148,0.9652025
1,2580,1.20506,1.169873,1.007936,0.6945785,0.9464847
1,2595,1.181709,1.147189,0.9883912,0.6811102,0.9281319
1,2610,1.158813,1.124947,0.969228,0.6679045,0.9101369
1,2625,1.136362,1.103138,0.9504384,0.6549562,0.8924928
1,2640,1.114348,1.081755,0.9320151,0.6422604,0.8751926
1,2655,1.092762,1.060789,0.9139508,0.6298119,0.8582296
1,2670,1.071596,1.040231,0.8962385,0.617606,0.8415971
1,2685,1.050842,1.020073,0.8788713,0.605638,0.8252887
1,2700,1.030491,1.000308,0.8618425,0.5939031,0.8092979
1,2715,1.010537,0.9809287,0.8451453,0.5823967,0.7936187
1,2730,0.9909699,0.9619263,0.8287734,0.5711145,0.7782448
1,2745,0.9717836,0.943294,0.8127202,0.560052,0.7631703
1,2760,0.9529704,0.9250246,0.7969797,0.5492049,0.7483894
1,2775,0.9345229,0.9071108,0.7815456,0.538569,0.7338961
1,2790,0.916434,0.8895457,0.7664119,0.5281401,0.7196851
1,2805,0.8986968,0.8723226,0.7515728,0.5179142,0.7057507
1,2820,0.8813044,0.8554347,0.7370226,0.5078874,0.6920875
1,2835,0.8642501,0.8388754,0.7227555,0.4980557,0.6786901
1,2850,0.8475272,0.8226383,0.708766,0.4884153,0.6655535
1,2865,0.8311293,0.8067172,0.6950487,0.4789625,0.6526725
1,2880,0.8150501,0.7911058,0.6815984,0.4696936,0.6400421
2,0,0,0,0,0,0
2,3,16.39932,17.269,14.75194,10.49515,14.08529
2,6,14.74857,13.69632,11.7,8.151425,11.09022
2,9,12.67455,10.76794,9.198445,6.396569,8.713394
2,12,10.69264,8.765697,7.488043,5.20557,7.092437
2,15,9.048829,7.404759,6.325471,4.396478,5.990867
2,18,7.770205,6.46009,5.518492,3.835206,5.226394
2,21,6.806026,5.792345,4.948076,3.438786,4.686172
2,24,6.089505,5.312383,4.538071,3.154105,4.297993
2,27,5.559475,4.961607,4.238422,2.946232,4.01438
2,30,5.166685,4.700409,4.015296,2.79157,3.803255
2,33,4.873223,4.501875,3.845699,2.674095,3.642818
2,36,4.651117,4.347461,3.713793,2.582773,3.518058
2,39,4.480066,4.224265,3.608552,2.509935,3.41853
2,42,4.345448,4.123316,3.522318,2.450254,3.336977
2,45,4.236858,4.038315,3.449706,2.399991,3.268303
2,48,4.146904,3.964841,3.386941,2.356529,3.208934
2,51,4.070334,3.899778,3.331362,2.318022,3.156353
2,54,4.003416,3.840903,3.281068,2.283155,3.108761
2,57,3.94352,3.78664,3.234714,2.251,3.064889
2,60,3.888793,3.735878,3.191351,2.220901,3.023839
2,63,3.837912,3.687814,3.150293,2.192386,2.984963
2,66,3.789932,3.641868,3.111044,2.165114,2.947794
2,69,3.744178,3.597619,3.073244,2.138838,2.911992
2,72,3.700174,3.554763,3.036635,2.11338,2.877313
2,75,3.657573,3.513076,3.001024,2.088609,2.843576
2,78,3.616119,3.472387,2.966266,2.064426,2.810645
2,81,3.575624,3.43257,2.932252,2.040756,2.778417
2,84,3.535953,3.393527,2.8989,2.017543,2.746814
2,87,3.497003,3.355184,2.866146,1.994744,2.715777
2,90,3.458707,3.317487,2.833943,1.972327,2.685262
2,93,3.421009,3.280393,2.802256,1.950267,2.655234
2,96,3.383871,3.243867,2.771054,1.928544,2.625665
2,99,3.347251,3.207875,2.740308,1.907138,2.596529
2,102,3.311131,3.172399,2.710002,1.886039,2.56781
2,105,3.275471,3.137407,2.680111,1.865227,2.539482
2,108,3.240266,3.102887,2.650623,1.844696,2.511538
2,111,3.205488,3.068818,2.621519,1.824434,2.483958
2,114,3.171133,3.03519,2.592793,1.804434,2.456735
2,117,3.137188,3.00199,2.564432,1.784689,2.429858
2,120,3.103647,2.969209,2.536429,1.765193,2.403321
2,135,2.941734,2.811267,2.401508,1.671266,2.275466
2,150,2.788834,2.662538,2.274457,1.582825,2.155072
2,165,2.6443,2.522252,2.154619,1.499411,2.041517
2,180,2.507576,2.389777,2.041453,1.420645,1.934285
2,195,2.378166,2.264573,1.934498,1.346205,1.83294
2,210,2.255651,2.146179,1.833361,1.275817,1.737109
2,225,2.139636,2.034182,1.737688,1.209233,1.646456
2,240,2.029747,1.928199,1.647152,1.146225,1.560671
2,255,1.925645,1.827883,1.561458,1.086588,1.479474
2,270,1.827016,1.732916,1.480333,1.030131,1.402607
2,285,1.733559,1.642999,1.403522,0.9766766,1.329828
2,300,1.644994,1.557854,1.330787,0.9260588,1.26091
2,315,1.561056,1.477217,1.261904,0.8781219,1.195642
2,330,1.481498,1.400844,1.196663,0.83272,1.133826
2,345,1.406085,1.328503,1.134866,0.789715,1.075273
2,360,1.334597,1.259977,1.076328,0.7489781,1.019808
2,375,1.266824,1.19506,1.020872,0.7103865,0.9672633
2,390,1.202569,1.133558,0.9683349,0.6738254,0.9174836
2,405,1.141647,1.075288,0.9185584,0.639186,0.8703202
2,420,1.08388,1.020077,0.8713946,0.6063648,0.8256323
2,435,1.029101,0.9677614,0.8267043,0.575265,0.7832881
2,450,0.9771535,0.9181858,0.7843547,0.5457942,0.7431617
2,465,0.927887,0.8712043,0.744221,0.5178655,0.7051351
2,480,0.8811606,0.8266785,0.706185,0.4913967,0.6690961
2,495,9.88566,8.189222,6.995593,4.862781,6.625795
2,510,5.961491,5.444873,4.65125,3.234094,4.405807
2,525,4.991785,4.744889,4.053293,2.819991,3.840187
2,540,4.605885,4.406502,3.764227,2.61953,3.566625
2,555,4.338786,4.149634,3.5448,2.466988,3.358791
2,570,4.105847,3.92173,3.350114,2.331496,3.17432
2,585,3.890312,3.711031,3.170125,2.206195,3.003758
2,600,3.687804,3.513778,3.001623,2.088889,2.84408
2,615,3.496796,3.3283,2.84318,1.978593,2.693938
2,630,3.316279,3.153455,2.69382,1.874628,2.552406
2,645,3.145541,2.988406,2.552828,1.776494,2.418807
2,660,2.983938,2.832443,2.419597,1.683765,2.292564
2,675,2.830909,2.684957,2.293608,1.596081,2.173185
2,690,2.68598,2.545433,2.174421,1.513132,2.060251
2,705,2.548684,2.413391,2.061624,1.434632,1.953374
2,720,2.418591,2.28839,1.954844,1.360321,1.852198
2,735,2.295308,2.170035,1.853739,1.28996,1.756399
2,750,2.178466,2.057953,1.757994,1.223329,1.66568
2,765,2.067715,1.951797,1.66731,1.160222,1.579756
2,780,1.962726,1.851241,1.581412,1.100444,1.498366
2,795,1.86319,1.755982,1.500037,1.043815,1.421263
2,810,1.768818,1.665731,1.422941,0.9901638,1.348215
2,825,1.679335,1.580221,1.349894,0.9393305,1.279002
2,840,1.594481,1.499194,1.280677,0.8911627,1.213419
2,855,1.514013,1.422412,1.215087,0.8455189,1.151272
2,870,1.437697,1.349647,1.152928,0.8022632,1.092377
2,885,1.365317,1.280687,1.094019,0.7612689,1.03656
2,900,1.296663,1.215326,1.038185,0.7224148,0.9836578
2,915,1.23154,1.153374,0.9852629,0.685587,0.9335142
2,930,1.169763,1.09465,0.9350978,0.650678,0.8859829
2,945,1.111156,1.03898,0.8875425,0.6175852,0.8409246
2,960,1.055552,0.9862046,0.8424593,0.5862128,0.7982085
2,975,10.0516,8.340906,7.125169,4.952939,6.748562
2,990,6.119451,5.589106,4.77446,3.31982,4.522542
2,1005,5.142113,4.882077,4.170485,2.90153,3.95122
2,1020,4.748942,4.536967,3.875676,2.697073,3.672217
2,1035,4.474969,4.273732,3.650809,2.540745,3.459228
2,1050,4.235514,4.03979,3.450966,2.401664,3.269871
2,1065,4.013703,3.823308,3.266038,2.272926,3.094629
2,1080,3.805293,3.620599,3.092875,2.152378,2.930535
2,1095,3.608648,3.429923,2.929991,2.038992,2.776185
2,1110,3.422793,3.250151,2.776422,1.932098,2.630666
2,1125,3.246957,3.080409,2.63142,1.831174,2.493268
2,1140,3.080497,2.919979,2.494374,1.735791,2.363411
2,1155,2.922878,2.768265,2.364774,1.645594,2.24061
2,1170,2.773578,2.624722,2.242153,1.560256,2.124423
2,1185,2.632116,2.488854,2.126088,1.479482,2.014449
2,1200,2.498054,2.360214,2.016199,1.403007,1.910327
2,1215,2.370998,2.2384,1.91214,1.330591,1.81173
2,1230,2.250569,2.123031,1.813587,1.262007,1.71835
2,1245,2.136403,2.01375,1.720234,1.197041,1.629897
2,1260,2.028164,1.910222,1.631796,1.135497,1.546101
2,1275,1.925538,1.812137,1.548007,1.077189,1.466711
2,1290,1.828226,1.719201,1.468617,1.021942,1.391489
2,1305,1.735946,1.631137,1.393389,0.9695904,1.32021
2,1320,1.648429,1.547682,1.322098,0.9199795,1.252662
2,1335,1.565424,1.468589,1.254533,0.8729622,1.188645
2,1350,1.486695,1.393627,1.190498,0.8284005,1.127971
2,1365,1.412017,1.322576,1.129802,0.7861634,1.070462
2,1380,1.341176,1.255227,1.07227,0.7461275,1.01595
2,1395,1.273971,1.191383,1.017732,0.7081753,0.9642752
2,1410,1.210211,1.130857,0.9660282,0.672196,0.9152866
2,1425,1.149715,1.073475,0.9170098,0.6380852,0.868842
2,1440,1.092313,1.019069,0.8705335,0.6057435,0.824806
2,1455,1.037844,0.9674823,0.8264659,0.5750781,0.7830523
2,1470,0.9861537,0.9185655,0.784679,0.5459998,0.7434596
2,1485,0.9370986,0.8721784,0.7450531,0.5184253,0.7059145
2,1500,0.8905411,0.8281872,0.7074739,0.4922752,0.6703086
2,1515,0.8463511,0.7864656,0.6718335,0.4674743,0.6365397
2,1530,0.8044056,0.7468941,0.6380298,0.4439515,0.6045111
2,1545,0.7645876,0.709359,0.6059657,0.4216394,0.5741308
2,1560,0.7267871,0.6737538,0.5755501,0.4004744,0.5453125
2,1575,0.6908994,0.6399767,0.5466962,0.3803963,0.5179739
2,1590,0.6568257,0.6079322,0.5193223,0.3613481,0.4920376
2,1605,0.6244721,0.5775294,0.493351,0.3432758,0.4674302
2,1620,0.5937501,0.5486826,0.4687087,0.3261285,0.4440821
2,1635,0.5645755,0.5213104,0.4453262,0.3098578,0.4219277
2,1650,0.5368687,0.4953359,0.4231377,0.294418,0.4009045
2,1665,0.5105543,0.4706863,0.4020809,0.2797658,0.3809536
2,1680,0.4855609,0.4472928,0.3820972,0.2658602,0.3620195
2,1695,0.4618204,0.4250897,0.3631303,0.2526623,0.3440488
2,1710,0.4392683,0.4040147,0.3451271,0.240135,0.3269913
2,1725,0.4178447,0.3840103,0.3280385,0.2282442,0.3108003
2,1740,0.3974912,0.3650203,0.3118164,0.2169563,0.2954302
2,1755,0.3781525,0.3469914,0.2964152,0.2062397,0.2808381
2,1770,0.3597778,0.3298748,0.2817935,0.1960655,0.2669844
2,1785,0.3423176,0.3136231,0.2679106,0.1864054,0.2538308
2,1800,0.3257248,0.2981911,0.254728,0.1772326,0.2413406
2,1815,0.3099556,0.2835367,0.2422095,0.1685219,0.2294798
2,1830,0.2949685,0.2696202,0.2303215,0.16025,0.2182162
2,1845,0.2807235,0.2564033,0.219031,0.1523939,0.2075189
2,1860,0.2671827,0.2438499,0.2083073,0.1449322,0.1973586
2,1875,0.2543113,0.2319264,0.1981217,0.1378449,0.1877081
2,1890,0.2420749,0.2206003,0.1884464,0.1311127,0.1785411
2,1905,0.2304414,0.2098407,0.1792552,0.1247174,0.1698328
2,1920,0.2193808,0.1996191,0.1705234,0.1186418,0.1615598
2,1935,0.2088642,0.1899079,0.1622277,0.1128695,0.1536999
2,1950,0.1988638,0.1806808,0.1543455,0.1073851,0.1462318
2,1965,0.189354,0.1719132,0.1468558,0.1021737,0.1391357
2,1980,0.1803103,0.1635819,0.1397389,0.09722178,0.1323927
2,1995,0.1717091,0.1556645,0.1329754,0.09251582,0.1259846
2,2010,0.163528,0.1481397,0.1265475,0.08804327,0.1198944
2,2025,0.1557465,0.1409881,0.1204382,0.08379252,0.1141062
2,2040,0.1483443,0.1341905,0.1146314,0.07975218,0.1086045
2,2055,0.1413024,0.1277288,0.1091115,0.07591151,0.1033747
2,2070,0.1346031,0.1215862,0.1038643,0.07226055,0.09840313
2,2085,0.1282293,0.1157466,0.09887584,0.06878968,0.09367686
2,2100,0.1221647,0.1101946,0.09413309,0.06548977,0.08918334
2,2115,0.116394,0.1049158,0.08962365,0.0623522,0.08491088
2,2130,0.1109027,0.0998964,0.0853359,0.05936887,0.08084846
2,2145,0.1056769,0.09512339,0.08125858,0.05653198,0.07698543
2,2160,0.1007034,0.09058429,0.07738108,0.05383412,0.07331171
2,2175,0.09596995,0.08626756,0.07369354,0.05126844,0.06981798
2,2190,0.09146452,0.08216195,0.07018635,0.04882825,0.06649511
2,2205,0.08717584,0.07825682,0.06685041,0.04650721,0.0633345
2,2220,0.08309336,0.07454225,0.06367727,0.04429946,0.06032814
2,2235,0.07920692,0.07100875,0.06065879,0.04219932,0.05746832
2,2250,0.07550681,0.06764718,0.05778719,0.04020137,0.05474765
2,2265,0.07198391,0.06444899,0.05505516,0.03830054,0.05215922
2,2280,0.06862962,0.06140616,0.05245584,0.03649205,0.04969653
2,2295,0.06543561,0.05851087,0.04998256,0.03477126,0.04735325
2,2310,0.062394,0.05575577,0.04762903,0.03313378,0.04512344
2,2325,0.05949748,0.05313402,0.04538942,0.03157558,0.04300155
2,2340,0.0567389,0.05063896,0.04325803,0.03009267,0.04098221
2,2355,0.05411151,0.04826429,0.04122948,0.02868132,0.03906029
2,2370,0.05160898,0.04600412,0.03929874,0.02733802,0.03723105
2,2385,0.04922526,0.0438528,0.03746099,0.02605942,0.03548992
2,2400,0.04695452,0.04180494,0.03571161,0.02484231,0.03383251
2,2415,0.04479131,0.03985543,0.03404626,0.02368367,0.0322547
2,2430,0.04273047,0.03799951,0.03246085,0.02258064,0.03075264
2,2445,0.04076699,0.03623253,0.03095142,0.02153048,0.02932257
2,2460,0.03889616,0.0345501,0.02951422,0.02053058,0.02796093
2,2475,0.03711358,0.03294817,0.02814577,0.01957851,0.02666443
2,2490,0.03541495,0.03142273,0.02684268,0.01867192,0.02542985
2,2505,0.0337962,0.02997005,0.02560173,0.01780856,0.02425415
2,2520,0.03225354,0.0285866,0.02441993,0.01698636,0.02313448
2,2535,0.03078331,0.027269,0.02329438,0.01620329,0.02206812
2,2550,0.02938201,0.02601403,0.02222233,0.01545745,0.02105244
2,2565,0.02804633,0.02481865,0.02120118,0.01474702,0.02008498
2,2580,0.02677317,0.02367998,0.02022848,0.0140703,0.01916343
2,2595,0.02555952,0.02259526,0.01930186,0.01342564,0.01828554
2,2610,0.02440252,0.02156185,0.01841908,0.01281148,0.01744918
2,2625,0.02329951,0.02057732,0.01757805,0.01222637,0.01665237
2,2640,0.02224789,0.01963927,0.01677673,0.01166889,0.01589319
2,2655,0.02124521,0.01874546,0.01601319,0.01113769,0.01516981
2,2670,0.02028916,0.01789376,0.01528563,0.01063153,0.01448051
2,2685,0.01937753,0.01708215,0.01459232,0.01014919,0.01382366
2,2700,0.01850819,0.01630869,0.0139316,0.009689528,0.01319768
2,2715,0.01767914,0.01557154,0.01330189,0.009251446,0.0126011
2,2730,0.0168885,0.01486898,0.01270174,0.008833922,0.0120325
2,2745,0.01613444,0.01419934,0.0121297,0.008435961,0.01149055
2,2760,0.01541521,0.01356102,0.01158442,0.008056619,0.01097395
2,2775,0.0147292,0.01295257,0.01106465,0.007695022,0.01048152
2,2790,0.01407483,0.01237252,0.01056915,0.007350312,0.01001208
2,2805,0.01345061,0.01181953,0.01009677,0.00702168,0.009564542
2,2820,0.01285512,0.01129232,0.009646393,0.006708366,0.00913786
2,2835,0.01228702,0.01078965,0.009216991,0.006409641,0.008731045
2,2850,0.01174502,0.01031035,0.008807555,0.006124806,0.008343144
2,2865,0.0112279,0.009853315,0.008417134,0.005853201,0.007973261
2,2880,0.01073449,0.009417495,0.008044837,0.005594205,0.007620548
3,0,0,0,0,0,0
3,3,13.05571,15.59006,13.4314,9.55799,12.75499
3,6,12.27116,12.02757,10.36218,7.232806,9.774034
3,9,10.74473,9.381351,8.082368,5.633743,7.619975
3,12,9.145679,7.58254,6.532628,4.551286,6.15785
3,15,7.763755,6.348106,5.46912,3.808669,5.15457
3,18,6.658225,5.479168,4.720499,3.286295,4.448518
3,21,5.804696,4.854852,4.182628,2.911305,3.941385
3,24,5.156189,4.397757,3.788825,2.637017,3.570209
3,27,4.665775,4.056672,3.494967,2.432539,3.293329
3,30,4.293693,3.797004,3.271254,2.277014,3.082609
3,33,4.008801,3.594944,3.097172,2.156094,2.918684
3,36,3.787549,3.433983,2.958498,2.059836,2.788134
3,39,3.612492,3.30259,2.845299,1.9813,2.681584
3,42,3.470967,3.192633,2.750567,1.915595,2.592425
3,45,3.353809,3.098347,2.669336,1.859259,2.515975
3,48,3.254421,3.015639,2.59808,1.809835,2.448911
3,51,3.168079,2.941582,2.534277,1.765568,2.388855
3,54,3.091395,2.874078,2.47612,1.725204,2.334107
3,57,3.021933,2.811615,2.422307,1.687837,2.283439
3,60,2.957932,2.753091,2.371886,1.65281,2.235959
3,63,2.898131,2.697702,2.324167,1.619644,2.191015
3,66,2.841629,2.64487,2.27865,1.587996,2.148139
3,69,2.787769,2.594165,2.234965,1.557609,2.106983
3,72,2.736068,2.545264,2.192835,1.528293,2.067287
3,75,2.686172,2.497925,2.152051,1.499905,2.028855
3,78,2.637821,2.451965,2.112455,1.472336,1.991539
3,81,2.590821,2.407244,2.073926,1.445504,1.955226
3,84,2.545027,2.363653,2.036371,1.419345,1.919829
3,87,2.500324,2.321104,1.999714,1.393807,1.885274
3,90,2.456623,2.279525,1.963892,1.368848,1.851507
3,93,2.413857,2.238859,1.928857,1.344435,1.81848
3,96,2.37197,2.199059,1.894567,1.320539,1.786154
3,99,2.330922,2.160085,1.860991,1.297138,1.7545
3,102,2.290675,2.121906,1.828097,1.274211,1.723489
3,105,2.251203,2.08449,1.795863,1.251743,1.693099
3,108,2.212474,2.047812,1.764263,1.229717,1.663307
3,111,2.17447,2.011848,1.733279,1.208119,1.634095
3,114,2.137165,1.976576,1.70289,1.186936,1.605445
3,117,2.100537,1.941973,1.673079,1.166155,1.577338
3,120,2.064574,1.908024,1.643831,1.145766,1.549763
3,135,1.894162,1.747499,1.505533,1.049359,1.419373
3,150,1.738319,1.601133,1.379434,0.9614561,1.300485
3,165,1.595662,1.467474,1.264282,0.881187,1.191919
3,180,1.465011,1.345304,1.159027,0.8078193,1.092686
3,195,1.345309,1.233558,1.062754,0.7407133,1.001921
3,210,1.235609,1.131297,0.9746523,0.6793044,0.9188603
3,225,1.135057,1.037683,0.8940008,0.6230893,0.8428239
3,240,1.042871,0.9519607,0.8201481,0.5716136,0.7731976
3,255,0.9583411,0.8734469,0.7525056,0.5244669,0.7094263
3,270,0.8808191,0.8015211,0.6905389,0.4812766,0.6510062
3,285,0.8097147,0.7356206,0.6337633,0.4417045,0.59748
3,300,0.7444882,0.6752331,0.5817374,0.4054432,0.5484319
3,315,0.6846461,0.6198912,0.5340584,0.3722117,0.5034818
3,330,0.6297366,0.5691674,0.4903581,0.3417534,0.4622828
3,345,0.5793464,0.5226713,0.4503,0.3138338,0.4245177
3,360,0.5330972,0.4800459,0.4135767,0.2882385,0.3898965
3,375,0.490643,0.440965,0.379907,0.2647716,0.3581541
3,390,0.4516656,0.4051287,0.3490328,0.2432531,0.3290472
3,405,0.4158765,0.3722656,0.3207201,0.22352,0.3023552
3,420,0.3830084,0.3421242,0.2947522,0.2054212,0.2778738
3,435,0.352821,0.3144788,0.2709346,0.1888212,0.2554197
3,450,0.3250905,0.2891189,0.2490862,0.1735936,0.234822
3,465,0.2996144,0.2658543,0.229043,0.1596242,0.2159262
3,480,0.2762048,0.2445088,0.210653,0.1468071,0.198589
3,495,8.018439,6.572999,5.662873,3.943703,5.33723
3,510,4.528613,4.003937,3.449534,2.401259,3.250678
3,525,3.570549,3.2888,2.833418,1.973608,2.67066
3,540,3.157925,2.928377,2.522901,1.758052,2.378324
3,555,2.870822,2.659323,2.291101,1.596808,2.159941
3,570,2.627102,2.428137,2.091927,1.458074,1.972208
3,585,2.408665,2.221374,1.913792,1.333927,1.804274
3,600,2.210042,2.034123,1.75247,1.221475,1.652179
3,615,2.028618,1.86371,1.605653,1.11913,1.513758
3,630,1.862633,1.708257,1.471725,1.025771,1.387489
3,645,1.710628,1.566242,1.349374,0.9404846,1.272136
3,660,1.571359,1.436386,1.237498,0.8625022,1.166661
3,675,1.443725,1.317579,1.135141,0.7911568,1.070161
3,690,1.326714,1.208826,1.041446,0.7258499,0.981827
3,705,1.219422,1.109241,0.9556504,0.6660495,0.9009408
3,720,1.121022,1.018027,0.8770662,0.6112764,0.826854
3,735,1.030761,0.9344597,0.8050703,0.5610958,0.7589787
3,750,0.9479532,0.8578846,0.7390982,0.5151139,0.6967824
3,765,0.8719713,0.7877054,0.6786363,0.472973,0.6397812
3,780,0.8022432,0.7233793,0.623217,0.4343468,0.587534
3,795,0.7382446,0.6644105,0.5724133,0.3989377,0.5396383
3,810,0.6794962,0.6103462,0.525835,0.3664738,0.4957261
3,825,0.6255593,0.5607727,0.4831256,0.3367065,0.4554616
3,840,0.5760329,0.5153117,0.4439594,0.3094088,0.4185373
3,855,0.5305485,0.4736167,0.4080377,0.2843725,0.3846719
3,870,0.4887705,0.4353719,0.3750884,0.2614079,0.3536088
3,885,0.4503903,0.4002872,0.3448617,0.2403411,0.3251125
3,900,0.4151268,0.3680989,0.3171303,0.2210133,0.2989687
3,915,0.3827221,0.3385646,0.2916855,0.2032793,0.2749805
3,930,0.3529392,0.3114621,0.2683357,0.1870055,0.2529675
3,945,0.325561,0.2865878,0.2469056,0.1720697,0.2327643
3,960,0.3003882,0.2637551,0.2272344,0.1583598,0.2142193
3,975,8.040973,6.590915,5.678308,3.95445,5.351776
3,990,4.549652,4.020536,3.463835,2.411223,3.264159
3,1005,3.590178,3.30424,2.84672,1.982876,2.683198
3,1020,3.176249,2.942722,2.53526,1.766663,2.389974
3,1035,2.887931,2.672663,2.302594,1.604815,2.170774
3,1050,2.643089,2.440551,2.102621,1.465525,1.982289
3,1065,2.423613,2.232932,1.92375,1.340864,1.81366
3,1080,2.224015,2.044884,1.76174,1.227933,1.660917
3,1095,2.041694,1.873738,1.614292,1.125149,1.521901
3,1110,1.874871,1.717604,1.479777,1.031381,1.395079
3,1125,1.722079,1.574952,1.356877,0.9457117,1.279209
3,1140,1.582088,1.444513,1.244499,0.8673794,1.17326
3,1155,1.453777,1.325163,1.141675,0.7957079,1.076319
3,1170,1.336136,1.215905,1.047545,0.7300984,0.9875759
3,1185,1.228258,1.115854,0.9613476,0.670018,0.9063108
3,1200,1.129311,1.024205,0.8823891,0.6149842,0.8318712
3,1215,1.038539,0.9402345,0.8100455,0.5645612,0.7636681
3,1230,0.9552554,0.8632848,0.7437507,0.5183546,0.7011676
3,1245,0.8788302,0.7927582,0.6829895,0.476005,0.6438842
3,1260,0.8086878,0.7281091,0.6272919,0.437185,0.5913748
3,1275,0.7443021,0.6688396,0.5762292,0.4015954,0.5432348
3,1290,0.6851919,0.6144955,0.5294098,0.3689636,0.4990955
3,1305,0.630917,0.5646615,0.486476,0.3390399,0.4586194
3,1320,0.5810737,0.5189573,0.4471002,0.3115962,0.4214976
3,1335,0.5352932,0.4770359,0.4109834,0.286424,0.3874483
3,1350,0.4932384,0.4385805,0.3778528,0.2633331,0.3562143
3,1365,0.4545998,0.4033004,0.3474577,0.2421489,0.3275592
3,1380,0.4190949,0.3709302,0.3195696,0.2227121,0.3012677
3,1395,0.3864636,0.3412258,0.2939782,0.2048759,0.2771414
3,1410,0.3564678,0.3139641,0.2704912,0.1885066,0.254999
3,1425,0.3288892,0.2889404,0.2489325,0.1734811,0.2346745
3,1440,0.3035282,0.2659679,0.2291408,0.1596873,0.216016
3,1455,0.2802023,0.2448757,0.2109691,0.1470226,0.1988847
3,1470,0.2587441,0.2255072,0.1942825,0.1353929,0.1831535
3,1485,0.2390002,0.2077193,0.1789575,0.1247123,0.168706
3,1500,0.2208303,0.1913807,0.1648813,0.114902,0.1554357
3,1515,0.2041047,0.1763704,0.1519494,0.1058893,0.1432443
3,1530,0.1887068,0.1625798,0.1400683,0.09760896,0.1320435
3,1545,0.1745266,0.1499062,0.1291495,0.08999936,0.12175
3,1560,0.1614639,0.1382563,0.1191127,0.08300442,0.1122879
3,1575,0.1494282,0.1275459,0.1098853,0.07657363,0.1035889
3,1590,0.1383358,0.1176973,0.1014004,0.07066032,0.09558991
3,1605,0.1281109,0.10864,0.09359725,0.06522215,0.08823362
3,1620,0.1186833,0.100309,0.08641974,0.06022004,0.08146717
3,1635,0.1099889,0.09264465,0.07981667,0.05561829,0.07524227
3,1650,0.1019684,0.0855922,0.07374072,0.05138393,0.06951431
3,1665,0.09456743,0.07910131,0.0681486,0.04748677,0.06424247
3,1680,0.08773608,0.07312579,0.06300048,0.04389905,0.05938922
3,1695,0.08142871,0.06762353,0.05826009,0.0405955,0.05492036
3,1710,0.07560338,0.06255585,0.0538941,0.03755288,0.05080445
3,1725,0.07022173,0.0578874,0.04987206,0.03474998,0.04701281
3,1740,0.06524852,0.05358579,0.04616607,0.03216735,0.04351912
3,1755,0.06065135,0.04962122,0.04275045,0.02978708,0.04029917
3,1770,0.0564005,0.04596642,0.03960171,0.02759281,0.03733082
3,1785,0.05246853,0.04259624,0.03669817,0.02556943,0.03459364
3,1800,0.04883036,0.03948771,0.03402007,0.02370316,0.03206897
